"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9837999","Mitochondrial protein degradation","86/4365","98/11146",0.877551020408163,2.24082100194029,9.89841433728349,1.44858183035568e-23,8.23622240687945e-22,4.84131295934662e-22,"211/221154/26520/1629/91689/27429/4731/1738/3158/64983/1891/36/29928/10632/27089/51116/10730/197257/622/55173/4695/4723/1329/38/51079/7019/6742/1327/4976/4719/509/5163/539/7385/4712/56652/4722/10476/9377/522/4967/2271/115209/9361/498/506/3028/27034/5019/10845/8192/2235/6687/5160/5162/292/6182/5096/3329/54995/3033/217/3419/55699/6472/26519/293/133686/50/10939/4191/3418/4200/8801/5832/23203/10965/1431/1632/351/5566/56910/51142/219/3313/2746",86
"R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","59/4365","60/11146",0.983333333333333,2.51093547155403,9.41497981715635,2.77993085660448e-23,1.52608618059115e-21,8.97044839027724e-22,"6235/8894/6210/1968/8667/8666/8662/1975/8668/51386/6205/3646/8663/8664/6218/6203/10480/6231/6207/1981/6188/6194/8661/1964/6224/6191/6204/6233/6234/6209/6187/27335/6201/6202/51065/6208/6228/8665/6232/6230/6222/6223/6189/6193/6217/8669/6229/7458/1965/3921/6206/1974/1977/26986/6227/1973/2197/1978/6192",59
"R-HSA-156842","Eukaryotic Translation Elongation","83/4365","94/11146",0.882978723404255,2.25468060734567,9.80080982898847,3.440103251538e-23,1.76665947627371e-21,1.03845561650842e-21,"6235/6210/6168/6123/1936/4736/6205/6159/1937/6142/6218/6203/1933/6139/6231/6138/6207/6130/6166/6188/6129/6194/6136/6224/6158/6191/6204/6122/6233/6147/6234/6141/6209/6187/6201/6202/6152/23521/51065/6208/6156/6161/6228/6125/9045/1915/6232/6230/6222/6181/6223/6164/6143/6137/6189/6193/6217/6135/6229/6160/6155/6124/6146/9349/6175/6132/6128/6176/6144/25873/6134/3921/6154/6206/1938/6157/1917/6227/2197/6169/6165/11224/6192",83
"R-HSA-72764","Eukaryotic Translation Termination","83/4365","94/11146",0.882978723404255,2.25468060734567,9.80080982898847,3.440103251538e-23,1.76665947627371e-21,1.03845561650842e-21,"6235/6210/6168/6123/4736/6205/6159/6142/6218/6203/6139/6231/6138/6207/6130/6166/6188/6129/6194/6136/6224/6158/6191/6204/6122/6233/6147/6234/6141/6209/6187/6201/6202/6152/23521/51065/6208/6156/6161/6228/6125/9045/6232/6230/6222/6181/6223/6164/6143/6137/6189/6193/6217/6135/6229/23708/6160/6155/6124/6146/9349/6175/6132/6128/6176/6144/51504/2935/25873/6134/3921/6154/6206/6157/6227/2197/6169/6165/11224/6192/29104/2107/327",83
"R-HSA-927802","Nonsense-Mediated Decay (NMD)","97/4365","116/11146",0.836206896551724,2.13524904214559,9.86092534305549,5.11565325635423e-23,2.4679151467018e-21,1.45065892979232e-21,"6235/22916/23049/4686/6210/6168/6123/26019/65109/4736/6205/6159/6142/9775/6218/6203/5976/6139/6231/6138/6207/6130/6166/1981/6188/6129/6194/6136/6224/6158/6191/6204/6122/6233/9939/6147/6234/6141/6209/6187/6201/6202/6152/23521/55802/51065/6208/6156/6161/6228/6125/9045/6232/6230/6222/6181/6223/6164/6143/6137/6189/5515/6193/6217/5518/6135/6229/10921/23708/6160/6155/6124/6146/9349/6175/6132/56006/6128/6176/6144/2935/25873/6134/3921/4116/5520/6154/6206/6157/26986/6227/2197/6169/6165/11224/6192/2107",97
"R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","97/4365","116/11146",0.836206896551724,2.13524904214559,9.86092534305549,5.11565325635423e-23,2.4679151467018e-21,1.45065892979232e-21,"6235/22916/23049/4686/6210/6168/6123/26019/65109/4736/6205/6159/6142/9775/6218/6203/5976/6139/6231/6138/6207/6130/6166/1981/6188/6129/6194/6136/6224/6158/6191/6204/6122/6233/9939/6147/6234/6141/6209/6187/6201/6202/6152/23521/55802/51065/6208/6156/6161/6228/6125/9045/6232/6230/6222/6181/6223/6164/6143/6137/6189/5515/6193/6217/5518/6135/6229/10921/23708/6160/6155/6124/6146/9349/6175/6132/56006/6128/6176/6144/2935/25873/6134/3921/4116/5520/6154/6206/6157/26986/6227/2197/6169/6165/11224/6192/2107",97
"R-HSA-72649","Translation initiation complex formation","58/4365","59/11146",0.983050847457627,2.51021414565011,9.33131400838736,7.03804576789506e-23,3.20130538928256e-21,1.88175118425826e-21,"6235/8894/6210/1968/8667/8666/8662/1975/8668/51386/6205/3646/8663/8664/6218/6203/10480/6231/6207/1981/6188/6194/8661/1964/6224/6191/6204/6233/6234/6209/6187/27335/6201/6202/51065/6208/6228/8665/6232/6230/6222/6223/6189/6193/6217/8669/6229/7458/1965/3921/6206/1974/1977/26986/6227/1973/2197/6192",58
"R-HSA-72702","Ribosomal scanning and start codon recognition","58/4365","59/11146",0.983050847457627,2.51021414565011,9.33131400838736,7.03804576789506e-23,3.20130538928256e-21,1.88175118425826e-21,"6235/8894/6210/1968/8667/8666/8662/1975/8668/51386/6205/3646/8663/8664/6218/6203/10480/6231/6207/1981/6188/6194/8661/1964/6224/6191/6204/6233/6234/6209/6187/27335/6201/6202/51065/6208/6228/8665/6232/6230/6222/6223/6189/6193/6217/8669/6229/1983/7458/1965/3921/6206/1974/1977/6227/1973/2197/6192",58
"R-HSA-9612973","Autophagy","122/4365","158/11146",0.772151898734177,1.97168500877231,9.86915588534053,1.13280203013136e-22,5.00950231102535e-21,2.94462282101397e-21,"93343/51001/8678/9821/7416/7419/9776/54543/10452/192111/7417/56993/30849/123/8878/57521/7249/9868/51422/9804/7248/9927/7405/55054/1457/5289/140735/1781/401505/84557/10133/55004/1460/64223/2475/8897/5830/89853/6233/1783/29110/137492/51271/10013/58528/11152/8655/26100/9474/10533/8649/3320/7251/5571/5565/1915/55669/5563/3326/64121/5564/5562/60673/55048/81027/389541/51143/10325/1459/7332/10226/7280/28956/79643/55062/347733/9140/11345/1778/10542/139341/27243/10670/79065/7277/115201/10381/7323/6009/7415/51160/11337/23192/7335/10383/51807/7431/6714/84617/29082/91782/53632/64419/64422/10382/3920/25978/51652/3312/3297/84790/79720/7334/3043/11315/128866/5116/5071/347688/79861/112714/6035",122
"R-HSA-156902","Peptide chain elongation","79/4365","90/11146",0.877777777777778,2.24140002545501,9.48678979847202,9.22817976125497e-22,3.86612162629419e-20,2.27253512680212e-20,"6235/6210/6168/6123/4736/6205/6159/6142/6218/6203/6139/6231/6138/6207/6130/6166/6188/6129/6194/6136/6224/6158/6191/6204/6122/6233/6147/6234/6141/6209/6187/6201/6202/6152/23521/51065/6208/6156/6161/6228/6125/9045/1915/6232/6230/6222/6181/6223/6164/6143/6137/6189/6193/6217/6135/6229/6160/6155/6124/6146/9349/6175/6132/6128/6176/6144/25873/6134/3921/6154/6206/1938/6157/6227/2197/6169/6165/11224/6192",79
"R-HSA-192823","Viral mRNA Translation","79/4365","90/11146",0.877777777777778,2.24140002545501,9.48678979847202,9.22817976125497e-22,3.86612162629419e-20,2.27253512680212e-20,"6235/6210/6168/6123/4736/6205/6159/6142/6218/6203/6139/6231/6138/6207/6130/6166/6188/6129/6194/6136/6224/6158/6191/6204/6122/6233/6147/6234/6141/6209/6187/6201/6202/6152/23521/51065/6208/6156/6161/6228/5611/6125/9045/6232/2926/6230/6222/6181/6223/6164/6143/6137/6189/6193/6217/6135/6229/6160/6155/6124/6146/9349/6175/6132/6128/6176/6144/25873/6134/3921/6154/6206/6157/6227/2197/6169/6165/11224/6192",79
"R-HSA-9609507","Protein localization","124/4365","164/11146",0.75609756097561,1.93069035844998,9.63322507398821,1.29901930269297e-21,5.30266340996719e-20,3.11694510146841e-20,"5827/5192/5194/26063/27235/1962/79145/26515/10005/26520/26061/7416/23480/8443/516/1891/11001/84896/29928/8309/197257/54543/10452/10455/5621/131474/56993/4580/291/131118/1384/29090/51024/4714/1537/3421/10651/6901/847/9868/30/5189/9804/8540/10469/92609/224/25813/388753/498/56942/1528/2010/373156/90639/10165/506/617/7321/23417/10952/54927/8799/2395/401505/5264/8239/5190/819/51608/9218/5825/10901/5830/390916/10245/91452/6233/100287932/4358/6811/54332/8266/8604/5195/3329/7917/9512/6342/7485/80273/3155/5191/26519/7323/6449/10063/293/50/3417/100272147/439/26517/2671/10531/5824/400916/55825/3295/23203/1678/10965/1431/6844/3162/2053/351/54469/150274/51142/26521/3313/3416/51287",124
"R-HSA-2408557","Selenocysteine synthesis","81/4365","94/11146",0.861702127659574,2.20035095415661,9.37641927424221,3.82048142387462e-21,1.5205516067021e-19,8.93791575216985e-20,"6235/6210/6168/6123/4736/6205/6159/51091/6142/6218/6203/6139/6231/60678/6138/6207/6130/6166/6188/6129/6194/6136/6224/6158/6191/6204/6122/6233/6147/6234/6141/6209/6187/6201/6202/6152/23521/51065/6208/6156/6161/6228/6301/6125/9045/6232/6230/6222/6181/6223/6164/6143/6137/6189/6193/6217/6135/6229/6160/6155/6124/6146/9349/6175/6132/6128/6176/6144/25873/6134/3921/22928/6154/6206/6157/6227/2197/6169/6165/11224/6192",81
"R-HSA-3371556","Cellular response to heat stress","77/4365","89/11146",0.865168539325843,2.20920241450764,9.18883900538197,2.16838007463324e-20,8.41966116784419e-19,4.94913963119114e-19,"55706/9972/23225/79902/23511/57805/81929/3310/4928/57521/55746/129401/3306/7175/23279/57122/23636/9631/9532/6119/818/27000/53371/2932/23165/5903/9688/816/8021/4927/8086/64223/2475/6767/116835/9531/10013/817/79023/3320/3309/10728/1915/84335/3326/8480/573/9529/6117/3337/7531/7415/815/6118/1410/26353/3305/9530/259217/6396/7266/3308/51182/348995/22824/3312/3297/51501/10049/9261/3303/3313/5594/5595/2288/10808/3281",77
"R-HSA-5357801","Programmed Cell Death","149/4365","213/11146",0.699530516431925,1.78624676658654,9.29531877975443,4.20441408083607e-20,1.5936731468312e-18,9.36772961870492e-19,"3006/55075/5414/841/4001/578/4976/10059/572/115209/5699/9414/54205/708/3148/4000/5339/5720/140735/7186/596/5689/5690/10273/1687/9491/6774/10134/5687/10000/5691/6233/5696/329/83737/9861/3005/5709/5682/5685/4137/5692/5707/8655/4836/56616/5718/5688/5705/57099/3320/5694/5717/5684/5693/331/5683/5686/23604/5708/10213/5695/3837/842/5713/5719/5704/11140/10015/5710/317/7332/5700/5701/6093/79643/1499/27243/5698/2319/8473/7531/5714/7082/3146/79792/3009/5716/8737/3836/7533/7532/2810/5711/581/598/10211/5702/7431/5706/28988/26060/10197/8428/5533/5715/7529/5588/7534/29082/91782/79658/1991/6709/5747/207/10971/25978/22900/5534/5599/353376/51652/118/6386/5721/8717/929/2934/839/128866/637/8772/5062/23198/834/5594/5595/208/840/2339/3008/22985/355/5071/51074/3606/836/838",149
"R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","51/4365","52/11146",0.980769230769231,2.50438805181073,8.72374082923955,4.63429008068446e-20,1.71576507173248e-18,1.00853950593109e-18,"6235/8894/6210/1968/8667/8666/8662/8668/51386/6205/3646/8663/8664/6218/6203/10480/6231/6207/6188/6194/8661/1964/6224/6191/6204/6233/6234/6209/6187/27335/6201/6202/51065/6208/6228/8665/6232/6230/6222/6223/6189/6193/6217/8669/6229/1965/3921/6206/6227/2197/6192",51
"R-HSA-9679506","SARS-CoV Infections","252/4365","414/11146",0.608695652173913,1.55430051297375,9.22126296984381,8.44115390532835e-20,3.05416295847335e-18,1.79525976598969e-18,"23476/83666/9360/10465/10284/55706/23118/10280/9972/8678/6235/1901/51304/4869/23225/1655/65082/3459/23479/79902/23511/3717/9908/1108/81929/30849/4928/11253/23028/55746/6210/129401/2908/7175/1603/23279/6633/9868/3066/57122/23636/6773/7284/9631/11218/7405/64601/6636/7706/6634/3107/64398/53371/2932/4088/6205/23165/10146/5903/5289/9688/567/25929/8452/7189/6632/7841/6218/6203/57617/84875/8021/203859/2817/57506/6231/55823/821/4927/8086/6635/6207/161/7329/6188/2589/6194/6628/3661/6224/10000/6191/6204/6233/6850/3615/10427/83737/29110/6234/1173/3105/1175/482/6209/5478/6187/163/6201/6202/9978/8517/5348/51185/481/79023/6654/684/51065/10747/3320/3106/6208/10728/6228/84061/30011/6772/1915/6232/6482/253832/160/3837/6230/6222/3326/6223/5589/10484/3716/6189/11311/476/2239/8480/6193/6217/5170/23193/3178/477/26276/5479/3551/6093/79643/6229/51125/23367/3133/27243/7531/7082/6185/55129/7415/6184/8737/5970/1147/7533/2931/2280/5313/480/203068/7532/7335/5777/2810/3703/5928/598/2342/1650/5706/4089/2885/3276/7529/7534/29082/91782/1312/1452/196527/483/3688/3921/4790/207/340061/5931/4245/5094/4153/9475/6206/857/10971/25978/7555/6396/3614/5781/6227/348995/6885/51652/143/375790/1514/10454/6383/8829/3339/2197/4792/51128/7341/4690/9632/7334/26007/128866/25921/9636/5648/834/29108/3654/208/2339/6192/2288/5336/3134/9871/478/6732/57459",252
"R-HSA-1632852","Macroautophagy","109/4365","143/11146",0.762237762237762,1.94636932368891,9.13815257143215,1.27204777555733e-19,4.50022235263836e-18,2.6452642630888e-18,"51001/8678/9821/7416/7419/9776/54543/10452/192111/7417/56993/30849/123/8878/57521/7249/9868/51422/9804/7248/9927/7405/55054/1457/5289/140735/1781/401505/84557/10133/55004/1460/64223/2475/8897/5830/6233/1783/29110/10013/58528/11152/8655/26100/9474/10533/8649/3320/5571/5565/55669/5563/64121/5564/5562/60673/81027/389541/51143/10325/1459/7332/10226/7280/28956/79643/55062/347733/9140/11345/1778/10542/139341/27243/10670/79065/7277/115201/10381/7323/6009/7415/11337/23192/7335/10383/51807/7431/6714/84617/29082/91782/53632/64419/64422/10382/25978/51652/3312/3297/84790/7334/11315/128866/5116/5071/347688/79861/112714",109
"R-HSA-9711097","Cellular response to starvation","117/4365","157/11146",0.745222929936306,1.90292205660253,9.1412648061605,1.38824535131462e-19,4.80453608541931e-18,2.82414214489405e-18,"23334/1051/96459/527/6235/81929/57521/8894/6210/6168/1968/6123/4736/6205/6159/9550/6142/6218/6203/201163/6139/6231/55004/6138/6207/64223/6130/2475/6166/6188/6129/6194/54468/6136/6224/6158/6191/6204/6122/6233/6147/6234/6141/6209/58528/6187/6201/6202/6152/23521/51065/8649/6208/6156/6161/51382/6228/6125/526/9045/6232/10985/9114/6230/6222/6181/27244/6223/64121/6164/6143/6137/6189/389541/10325/6193/6217/28956/6135/523/6229/6160/6155/10542/6124/529/6146/10670/9349/6175/6132/528/6009/55364/6128/6176/6144/83667/1965/25873/6134/3921/9296/6154/6206/6157/6396/6227/729438/51606/2197/6169/6165/11224/534/6192/440",117
"R-HSA-1236975","Antigen processing-Cross presentation","86/4365","105/11146",0.819047619047619,2.09143293514428,9.01514648315557,2.24184355164999e-19,7.59364879622719e-18,4.46360339846996e-18,"23480/948/9341/5699/4615/3107/567/10952/5720/5689/5690/6891/9491/5687/4012/5691/6233/5696/9861/6810/3105/5709/29927/5682/5685/5692/5707/8517/9554/5718/5688/5705/3106/5694/5717/5684/5693/5683/5686/5708/10213/5695/5713/5719/5704/5710/3551/5700/5701/3133/5698/5714/6892/811/3146/5716/1147/2923/5711/6890/4688/5702/5706/10197/2244/5715/2243/4689/2266/8773/1536/6271/1514/5721/4360/8673/6279/929/3693/3685/23198/1535/6280/3134/9902/1520",86
"R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","84/4365","102/11146",0.823529411764706,2.10287716461155,8.97737402825399,2.9941854178585e-19,9.9307149692307e-18,5.83734832560572e-18,"1051/6235/8894/6210/6168/1968/6123/4736/6205/6159/6142/6218/6203/6139/6231/6138/6207/6130/6166/6188/6129/6194/6136/6224/6158/6191/6204/6122/6233/6147/6234/6141/6209/6187/6201/6202/6152/23521/51065/6208/6156/6161/6228/6125/9045/6232/10985/6230/6222/6181/6223/6164/6143/6137/6189/6193/6217/6135/6229/6160/6155/6124/6146/9349/6175/6132/55364/6128/6176/6144/1965/25873/6134/3921/6154/6206/6157/6227/2197/6169/6165/11224/6192/440",84
"R-HSA-1268020","Mitochondrial protein import","59/4365","65/11146",0.907692307692308,2.3177865891268,8.54865071100503,3.45519738047442e-18,1.12258657749291e-16,6.59864762887597e-17,"27235/79145/26515/26520/7416/516/29928/197257/54543/10452/131474/56993/4580/291/131118/29090/4714/1537/3421/10651/6901/9868/9804/10469/92609/25813/388753/498/56942/90639/10165/506/617/54927/2395/401505/10245/100287932/8604/3329/9512/80273/26519/10063/293/50/100272147/26517/2671/10531/400916/23203/1678/1431/150274/51142/26521/3313/51287",59
"R-HSA-6807878","COPI-mediated anterograde transport","82/4365","101/11146",0.811881188118812,2.0731334989169,8.69194294785737,4.44236432750593e-18,1.41444880187789e-16,8.31423555190057e-17,"11014/63908/10945/9570/288/10282/84516/140735/1781/10959/381/51164/1639/1315/55738/1783/6811/22796/287/4905/10671/1314/10121/8655/84342/9276/966/57511/83548/22820/2804/25839/2801/9527/81027/51143/9382/7280/8729/8615/91949/10466/10540/81876/10972/347733/1778/5861/8775/11070/7277/11258/10652/11316/372/10381/286/8774/84364/830/10383/51807/55860/22818/26958/84617/6708/6710/6709/378/832/10382/6711/54732/377/1604/84790/51226/829/347688/79861/112714",82
"R-HSA-983169","Class I MHC mediated antigen processing & presentation","231/4365","381/11146",0.606299212598425,1.54818121961559,8.73504027552939,6.12197608318542e-18,1.91101684792768e-16,1.12330995623361e-16,"84261/10489/5930/81559/9246/84676/26190/114088/23291/136371/9730/51676/8678/10477/57674/23480/948/23608/80196/7704/92591/30849/51666/84078/57630/9903/53339/84961/64219/23014/54461/9341/142686/63891/5699/4615/51725/22954/3107/140739/5289/9867/7321/567/10952/8452/9690/5720/9820/140461/8925/23376/5689/26270/5690/10273/6891/79654/10425/821/142678/7337/9491/84861/25831/9320/10134/5687/4012/142685/51665/5691/6233/5696/10427/83737/9861/57520/6810/10075/23352/3105/5709/29927/5682/10616/5685/11146/5692/5707/9978/10422/8517/9554/8065/5718/5688/7327/5705/63893/10533/3106/5694/55658/3309/5717/5684/5693/5683/5686/5708/9354/26046/10213/5695/10484/5713/5719/5704/23304/5710/22888/9616/7332/140458/3551/5700/5701/9604/140459/8453/390594/3133/7320/79176/5698/22872/8881/5714/6892/811/26091/3146/7323/5716/4734/1147/7335/2923/5711/6890/142689/4688/5702/5706/51752/64320/997/10197/65264/2244/5715/223082/9040/140456/8924/2243/4689/2266/8773/84085/64167/7328/90678/54926/1536/54620/6396/93611/79876/6271/26263/7336/3093/9520/6921/55236/8454/55905/197131/1514/5721/4360/55336/7319/8673/6500/57154/25793/6279/10324/929/3693/51128/9632/6477/7334/7174/7318/3685/23327/25898/9039/23198/1535/6923/8916/7326/7064/7317/642/6280/5071/55585/3134/9871/9902/4008/8697/6737/1520",231
"R-HSA-1236974","ER-Phagosome pathway","75/4365","90/11146",0.833333333333333,2.12791141657121,8.61950886168698,6.57302331323979e-18,2.01235636820726e-16,1.18287808207898e-16,"23480/948/9341/5699/4615/3107/567/10952/5720/5689/5690/6891/9491/5687/5691/6233/5696/9861/6810/3105/5709/29927/5682/5685/5692/5707/8517/9554/5718/5688/5705/3106/5694/5717/5684/5693/5683/5686/5708/10213/5695/5713/5719/5704/5710/3551/5700/5701/3133/5698/5714/6892/811/3146/5716/1147/2923/5711/6890/5702/5706/10197/2244/5715/2243/2266/8773/6271/5721/8673/6279/929/23198/6280/3134",75
"R-HSA-379724","tRNA Aminoacylation","42/4365","42/11146",1,2.55349369988545,8.0924440087137,7.04678306062145e-18,2.11669408160554e-16,1.24420856820109e-16,"55157/10352/79731/51067/23438/25973/23395/92935/2617/10667/54938/79587/80222/124454/57176/2193/9521/57038/4141/7407/57505/3035/6897/6301/5859/1615/51520/5917/8565/55699/2058/833/9255/3735/3376/27068/7965/10056/16/5464/4677/7453",42
"R-HSA-109581","Apoptosis","127/4365","180/11146",0.705555555555556,1.80163166603029,8.69905915985271,8.2570323258911e-18,2.43429545607752e-16,1.43089702489614e-16,"3006/55075/5414/841/4001/578/4976/10059/572/115209/5699/9414/54205/708/3148/4000/5339/5720/140735/7186/596/5689/5690/1687/9491/6774/10134/5687/10000/5691/6233/5696/329/9861/3005/5709/5682/5685/4137/5692/5707/8655/4836/56616/5718/5688/5705/57099/5694/5717/5684/5693/331/5683/5686/23604/5708/10213/5695/3837/842/5713/5719/5704/5710/317/5700/5701/6093/1499/5698/7531/5714/7082/3146/79792/3009/5716/8737/3836/7533/7532/2810/5711/581/598/5702/7431/5706/28988/26060/10197/8428/5533/5715/7529/5588/7534/79658/6709/5747/207/10971/22900/5534/5599/353376/118/5721/8717/929/2934/839/637/8772/5062/23198/5594/5595/208/840/2339/3008/22985/355/51074/836",127
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+","101/4365","134/11146",0.753731343283582,1.92464823648083,8.63935125583959,1.12257058725949e-17,3.24933159075837e-16,1.90998134368169e-16,"94121/66005/7042/6694/948/51706/5552/10184/9749/2162/23052/2621/88/5196/10447/51097/3827/139322/928/3699/10257/350/5473/6403/710/10490/6810/6647/7057/5478/335/6414/3309/51368/1072/5341/54495/12/197/2335/83706/2316/3273/10916/7018/7277/5345/2153/7450/7273/10487/1675/3700/3959/2244/3674/87/2243/8407/2266/5578/51571/813/6678/3481/6813/3920/1191/805/5267/3690/7094/374354/9948/6814/5216/81/5340/351/55664/29789/7414/5175/135228/5265/226/5004/3671/5627/7123/7114/308/1/1893/5919/5660/213/5005/5874/2/7873",101
